Date,Time,"Input Source","Output Destination","Job Information","Page Information",Pages,Sheets,"Job Status","Job Hierarchy","Job Number"
05/03/2024,7:52:25,"LPD:DESKTOP-ISCGHF9:Jurio:Quiz 2 Sem 2 - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","   112","    64",Completed,,af0d4578-da89-11ee-8000-080037af719a
05/03/2024,7:45:07,"LPD:DESKTOP-LNEHTCS:shaviera:Template Cover Sheet for Exam Papers.docx.pdf","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","    10","    10",Completed,,788d4575-da89-11ee-8000-080037af719a
05/03/2024,7:40:58,"LPD:DESKTOP-O4618MT:Zaid:Microsoft Word - QUIZ G10","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    16","     8",Completed,,f48d4572-da88-11ee-8000-080037af719a
05/03/2024,7:38:04,"LPD:ARIF:Arif:Microsoft Word - Answer Sheet IGCSE Sociology Paper 2","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     7","     4",Completed,,948d456f-da88-11ee-8000-080037af719a
05/03/2024,7:37:00,"LPD:ARIF:Arif:Microsoft Word - Answer Sheet IGCSE Sociology Paper 1","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     8","     4",Completed,,6f0d456c-da88-11ee-8000-080037af719a
05/03/2024,7:35:48,"LPD:ARIF:Arif:IGCSE Sociology (0495) Paper 2, Mock 2 - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     3","     2",Completed,,480d4569-da88-11ee-8000-080037af719a
05/03/2024,7:35:17,"LPD:TIMOTHY:natasya:Division facts (dividends up to 25)","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,388d4566-da88-11ee-8000-080037af719a
05/03/2024,7:35:01,"LPD:TIMOTHY:natasya:Division facts (dividends up to 25)","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,2f0d4563-da88-11ee-8000-080037af719a
05/03/2024,7:34:50,"LPD:ARIF:Arif:IGCSE Sociology (0495) Paper 1, Mock 2 - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     3","     2",Completed,,258d4560-da88-11ee-8000-080037af719a
05/03/2024,7:34:29,"LPD:SPM-PCN-138:julia:Copy of Copy of TOGETHER WE ACHIEVE MORE.docx - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     2","     2",Completed,,1b0d455d-da88-11ee-8000-080037af719a
05/03/2024,7:32:35,"LPD:TIMOTHY:natasya:Multiplication facts practice 1-10","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,d80d455a-da87-11ee-8000-080037af719a
05/03/2024,7:32:20,"LPD:TIMOTHY:natasya:Multiplication facts practice 1-10","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,cf0d4557-da87-11ee-8000-080037af719a
05/03/2024,7:31:39,"LPD:TIMOTHY:natasya:Multiplication facts practice 1-10","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,b60d4554-da87-11ee-8000-080037af719a
05/03/2024,7:29:35,LPD:SPM-PCN-138:Elfrida:ACFrOgAxajw8Nic1koOb7sYEcSopbIuoY6y68kJ...HTm6vUfrgE1tZvdhAN4dZM,"Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     7","     4",Completed,,658d4551-da87-11ee-8000-080037af719a
05/03/2024,7:15:10,"LPD:SPM-PCN-138:Mike:G5 4.9 Check your knowledge - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    50","    25",Completed,,058d454e-da85-11ee-8000-080037af719a
05/03/2024,7:13:47,"LPD:SPM-PCN-138:Mike:G6 5.7 Language techniques - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    64","    32",Completed,,fa8d454b-da84-11ee-8000-080037af719a
05/03/2024,7:09:30,"LPD:DESKTOP-U7JLKTA:Dara:Microsoft Word - PR Bahasa 5 Maret 2024","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"    20","    20",Completed,,8e8d4548-da84-11ee-8000-080037af719a
05/03/2024,7:08:33,"LPD:SPM-PCN-138:sharing:G6 5.7 Language techniques - Google Docs",,"1 Pages Up:TIFF / JPEG Auto Select",,,"     0","Completed with error(016-758):Auditron - Function Disabled",,810d4545-da84-11ee-8000-080037af719a
05/03/2024,7:08:12,"LPD:DESKTOP-Q1UEA5M:utami:print oke.xlsx","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,700d4542-da84-11ee-8000-080037af719a
05/03/2024,7:07:48,"LPD:SPM-PCN-138:sharing:G5 4.9 Check your knowledge - Google Docs",,"1 Pages Up:TIFF / JPEG Auto Select",,,"     0","Completed with error(016-758):Auditron - Function Disabled",,660d453f-da84-11ee-8000-080037af719a
05/03/2024,7:05:28,"LPD:SPM-PCN-138:joseph gerald:Review for Quiz 2","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","    11","    11",Completed,,068d453c-da84-11ee-8000-080037af719a
05/03/2024,7:05:14,"LPD:SPM-PCN-138:joseph gerald:Writing Worksheet_ Continue the story","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","    50","    50",Completed,,de0d4539-da83-11ee-8000-080037af719a
05/03/2024,7:02:48,"LPD:ARIF:Arif:Timetable 20232024 per 20 mins JHSH 0730 K12 15mins updated only","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     5","     5",Completed,,ab0d4536-da83-11ee-8000-080037af719a
05/03/2024,7:02:08,"LPD:SPM-PCN-138:alloy:Hari & Bulan 2 (Homework) - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,968d4533-da83-11ee-8000-080037af719a
05/03/2024,7:01:29,"LPD:SPM-PCN-138:alloy:Hari & Bulan 2 - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,7f8d4530-da83-11ee-8000-080037af719a
05/03/2024,7:00:34,"LPD:SPM-PCN-138:alloy:Hobiku 2 (Homework) - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     3","     3",Completed,,5c8d452d-da83-11ee-8000-080037af719a
05/03/2024,7:00:08,"LPD:SPM-PCN-138:sharing:Hobiku 2 (Homework) - Google Docs",,"1 Pages Up:TIFF / JPEG Auto Select",,,"     0","Completed with error(016-758):Auditron - Function Disabled",,540d452a-da83-11ee-8000-080037af719a
05/03/2024,6:59:37,"LPD:SPM-PCN-138:alloy:Hobiku 2 - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6",Color:A4:Plain:White,"     6","     3",Completed,,360d4527-da83-11ee-8000-080037af719a
05/03/2024,6:46:37,"LPD:ARIF:Arif:Timetable 20232024 per 20 mins JHSH 0730 K12 15mins updated only","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,6c0d4524-da81-11ee-8000-080037af719a
05/03/2024,6:45:57,"LPD:ARIF:Arif:Timetable 20232024 per 20 mins JHSH 0730 K12 15mins updated only","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,548d4521-da81-11ee-8000-080037af719a
05/03/2024,6:42:48,"LPD:ARIF:Arif:Skrip Audisi - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     7","     4",Completed,,dc8d451e-da80-11ee-8000-080037af719a
05/03/2024,6:40:26,"LPD:ARIF:Arif:Written test social inequality - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    12","     6",Completed,,838d451b-da80-11ee-8000-080037af719a
05/03/2024,6:33:25,"LPD:SPM-PCN-138:joseph gerald:Homework 9_ Adverbs - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","    25","    25",Completed,,768d4518-da7f-11ee-8000-080037af719a
05/03/2024,6:32:52,"LPD:SPM-PCN-138:joseph gerald:6.1 Worksheet for pages 144 and 145 - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    51","    25",Completed,,298d4515-da7f-11ee-8000-080037af719a
05/03/2024,6:29:55,"LPD:SPM-PCN-138:joseph gerald:Microsoft Word - pri_eng_2ed_tr1_U5_Worksheet_5.1.docx","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    36","    18",Completed,,f40d4512-da7e-11ee-8000-080037af719a
05/03/2024,6:27:23,"LPD:SPM-PCN-138:joseph gerald:Homework 8. Plural s and es - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","    18","    18",Completed,,ae0d450f-da7e-11ee-8000-080037af719a
05/03/2024,6:26:41,"LPD:SPM-PCN-138:joseph gerald:Microsoft Word - pri_eng_2ed_tr1_U5_Worksheet_5.2.docx","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    37","    18",Completed,,568d450c-da7e-11ee-8000-080037af719a
05/03/2024,6:23:29,"LPD:SPM-PCN-138:joseph gerald:Microsoft Word - pri_eng_2ed_tr1_U5_Worksheet_5.1.docx","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     2","     1",Completed,,2e8d4509-da7e-11ee-8000-080037af719a
04/03/2024,15:34:33,"LPD:SPM-PCN-138:julia:Copy of Copy of TOGETHER WE ACHIEVE MORE.docx - Google Dokumen","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     2","     2",Completed,,018d4506-da02-11ee-8000-080037af719a
04/03/2024,15:27:30,"LPD:SPM-PCN-138:julia:Copy of Copy of TOGETHER WE ACHIEVE MORE.docx - Google Dokumen","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     2","     2",Completed,,050d4503-da01-11ee-8000-080037af719a
04/03/2024,15:26:38,"LPD:SPM-PCN-138:sharing:Copy of Copy of TOGETHER WE ACHIEVE MORE.docx - Google Dokumen",,"1 Pages Up:TIFF / JPEG Auto Select",,,"     0","Completed with error(016-758):Auditron - Function Disabled",,eb0d4500-da00-11ee-8000-080037af719a
04/03/2024,15:25:28,"LPD:SPM-PCN-138:sharing:Copy of Copy of TOGETHER WE ACHIEVE MORE.docx - Google Dokumen",,"1 Pages Up:TIFF / JPEG Auto Select",,,"     0","Completed with error(016-758):Auditron - Function Disabled",,c10d44fd-da00-11ee-8000-080037af719a
04/03/2024,15:24:29,Scanner,SMB:\\10.30.3.24\publicscan\img-304152423.pdf,PDF:JPEG,Color,"     1",,Completed,,9a8d44fa-da00-11ee-8000-080037af719a
04/03/2024,15:23:28,"LPD:SPM-PCN-079:ratna:Form OSN SMP_Surat Pernyataan_Pakta Integritas.docx - Google Doc","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,748d44f7-da00-11ee-8000-080037af719a
04/03/2024,15:23:08,"LPD:SPM-PCN-079:ratna:Form OSN SMP_Surat Pernyataan Izin Orangtua.docx - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,688d44f4-da00-11ee-8000-080037af719a
04/03/2024,15:05:53,"LPD:SPM-PCN-079:KATRINE:FT_Proposal_WHOLE SCHOOL 2024 (1).xlsx","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     1","     1",Completed,,000d44f1-d9fe-11ee-8000-080037af719a
04/03/2024,15:05:13,"LPD:SPM-PCN-079:KATRINE:FT_Proposal_WHOLE SCHOOL 2024 (1).xlsx","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     1","     1",Completed,,e88d44ee-d9fd-11ee-8000-080037af719a
04/03/2024,15:01:32,LPD:SPM-PCN-138:Bayu:PicMa_357589_1709513040315,"Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     2","     2",Completed,,628d44eb-d9fd-11ee-8000-080037af719a
04/03/2024,14:59:59,LPD:SPM-PCN-138:Bayu:PicMa_357589_1709513040315,"Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     1","     1",Completed,,2b8d44e8-d9fd-11ee-8000-080037af719a
04/03/2024,14:58:31,"LPD:SPM-PCN-079:KATRINE:FT_Proposal_WHOLE SCHOOL 2024 (1).xlsx","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     1","     1",Completed,,f88d44e5-d9fc-11ee-8000-080037af719a
04/03/2024,14:56:15,LPD:SPM-PCN-138:sharing:PicMa_357589_1709513040315,,"1 Pages Up:TIFF / JPEG Auto Select",,,"     0","Completed with error(016-757):Auditron - Invalid User",,ac8d44e2-d9fc-11ee-8000-080037af719a
04/03/2024,14:55:06,LPD:SPM-PCN-138:Bayu:PicMa_357589_1709513040315,"Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,7f8d44df-d9fc-11ee-8000-080037af719a
04/03/2024,14:54:23,LPD:SPM-PCN-138:sharing:PicMa_357589_1709513040315,,"1 Pages Up:TIFF / JPEG Auto Select",,,"     0","Completed with error(016-757):Auditron - Invalid User",,6a0d44dc-d9fc-11ee-8000-080037af719a
04/03/2024,14:36:52,LPD:SPM-PCN-079:ratna:ACFrOgCup-aCQB7DlNJMHFhihP-ZK-Si9k7AHxv...dyXly1GvFmsgdxfWDdLShg,"Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     3","     2",Completed,,ef0d44d9-d9f9-11ee-8000-080037af719a
04/03/2024,14:15:55,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     2","     2",Completed,,000d44d6-d9f7-11ee-8000-080037af719a
04/03/2024,14:15:17,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     2","     2",Completed,,d80d44d5-d9f6-11ee-8000-080037af719a
04/03/2024,13:45:02,Scanner,SMB:\\10.30.3.24\publicscan\img-304134457.pdf,PDF:JPEG,Color,"     1",,Completed,,b68d44d2-d9f2-11ee-8000-080037af719a
04/03/2024,13:44:56,Scanner,SMB:\\10.30.3.24\publicscan\img-304134451.pdf,PDF:JPEG,Color,"     1",,Completed,,b30d44cf-d9f2-11ee-8000-080037af719a
04/03/2024,13:44:50,Scanner,SMB:\\10.30.3.24\publicscan\img-304134444.pdf,PDF:JPEG,Color,"     1",,Completed,,af0d44cc-d9f2-11ee-8000-080037af719a
04/03/2024,13:43:56,"LPD:SPM-PCN-079:KATRINE:2023 - 2024 _ Proposal Fieldtrip Museum IPTEK(Grade 5) - Google ","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,8d8d44c9-d9f2-11ee-8000-080037af719a
04/03/2024,13:40:57,"HTTP:192.168.14.209:hidayati:List of topic.pdf","Center Tray","1 Sided:PDF","Black & White:A4:Plain:White","     2","     2",Completed,,230d44c6-d9f2-11ee-8000-080037af719a
04/03/2024,13:39:53,"HTTP:192.168.14.209:hidayati:4 March 2024 Form science-Arya (1).pdf","Center Tray","1 Sided:PDF","Black & White:A4:Plain:White","     4","     4",Completed,,fa8d44c3-d9f1-11ee-8000-080037af719a
04/03/2024,13:33:27,Scanner,"Center Tray","2 Sided","Black & White:A4:Plain:White","    20","    10",Completed,,038d44c0-d9f1-11ee-8000-080037af719a
04/03/2024,13:32:15,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,ed0d44bd-d9f0-11ee-8000-080037af719a
04/03/2024,13:31:43,"LPD:SPM-PCN-079:ratna:Olimpiade Sains Nasional Tingkat Kabupaten_Kota","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,798d44ba-d9f0-11ee-8000-080037af719a
04/03/2024,13:31:41,"LPD:SPM-PCN-079:ratna:Olimpiade Sains Nasional Tingkat Kabupaten_Kota","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,5a8d44b7-d9f0-11ee-8000-080037af719a
04/03/2024,13:31:40,"LPD:SPM-PCN-079:ratna:Olimpiade Sains Nasional Tingkat Kabupaten_Kota","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,3a8d44b4-d9f0-11ee-8000-080037af719a
04/03/2024,13:31:27,Scanner,"Center Tray","2 Sided","Black & White:A4:Plain:White","     8","     4",Deleted,,aa0d44b1-d9ef-11ee-8000-080037af719a
04/03/2024,13:22:51,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,9c0d44ae-d9ef-11ee-8000-080037af719a
04/03/2024,13:22:06,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,810d44ab-d9ef-11ee-8000-080037af719a
04/03/2024,13:21:11,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,608d44a8-d9ef-11ee-8000-080037af719a
04/03/2024,13:20:10,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,3b0d44a5-d9ef-11ee-8000-080037af719a
04/03/2024,13:19:24,Scanner,"Center Tray","2 Sided","Black & White:A4:Plain:White","     2","     1",Completed,,1e0d44a2-d9ef-11ee-8000-080037af719a
04/03/2024,12:59:29,"LPD:SPM-PCN-079:fany:HR_Out of School Assignment Form_Pak Rachmat (1).xlsx","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,568d449f-d9ec-11ee-8000-080037af719a
04/03/2024,12:59:25,"HTTP:192.168.14.209:hidayati:Copy of 5 Januari 2024 Membaca bacaan sederhana (3).pdf","Center Tray","1 Sided:PDF","Black & White:A4:Plain:White","     2","     2",Completed,,558d449c-d9ec-11ee-8000-080037af719a
04/03/2024,12:54:50,Scanner,SMB:\\10.30.3.24\publicscan\img-304125429.pdf,PDF:JPEG,Color,"    12",,Completed,,aa0d4499-d9eb-11ee-8000-080037af719a
04/03/2024,12:54:47,"LPD:SPM-PCN-138:Rekno:2324-ICT 6 End of Semester 2 Test List of Topic - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     9","     9",Completed,,a68d4496-d9eb-11ee-8000-080037af719a
04/03/2024,12:54:08,"LPD:SPM-PCN-138:sharing:2324-ICT 6 End of Semester 2 Test List of Topic - Google Docs",,"1 Pages Up:TIFF / JPEG Auto Select",,,"     0","Completed with error(016-757):Auditron - Invalid User",,9d8d4493-d9eb-11ee-8000-080037af719a
04/03/2024,12:34:04,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,cc0d4492-d9e8-11ee-8000-080037af719a
04/03/2024,12:33:49,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,c40d4491-d9e8-11ee-8000-080037af719a
04/03/2024,12:33:21,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,b20d4490-d9e8-11ee-8000-080037af719a
04/03/2024,12:33:08,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,ac0d448f-d9e8-11ee-8000-080037af719a
04/03/2024,12:32:35,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,970d448e-d9e8-11ee-8000-080037af719a
04/03/2024,12:32:18,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,8d0d448d-d9e8-11ee-8000-080037af719a
04/03/2024,12:17:13,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,6e8d448c-d9e6-11ee-8000-080037af719a
04/03/2024,12:16:59,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,678d448b-d9e6-11ee-8000-080037af719a
04/03/2024,12:16:12,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,4c0d448a-d9e6-11ee-8000-080037af719a
04/03/2024,12:15:58,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,430d4489-d9e6-11ee-8000-080037af719a
04/03/2024,12:15:33,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,340d4488-d9e6-11ee-8000-080037af719a
04/03/2024,12:15:12,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,280d4487-d9e6-11ee-8000-080037af719a
04/03/2024,12:03:39,"LPD:DESKTOP-O4618MT:Zaid:Microsoft Word - summary semester 2 test g6","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    40","    24",Completed,,670d4484-d9e4-11ee-8000-080037af719a
04/03/2024,11:59:55,"LPD:DESKTOP-O4618MT:Zaid:Microsoft Word - summary semester 2 test g6","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     5","     3",Completed,,018d4481-d9e4-11ee-8000-080037af719a
04/03/2024,11:46:33,"LPD:SPM-PCN-138:Bayu:[Template] Kerjasama di Indonesia - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     2","     1",Completed,,268d447e-d9e2-11ee-8000-080037af719a
04/03/2024,11:42:06,"LPD:DESKTOP-O4618MT:Zaid:summary g3 quiz 2 - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    24","    16",Completed,,6d8d447b-d9e1-11ee-8000-080037af719a
04/03/2024,11:34:56,"LPD:DESKTOP-O4618MT:Zaid:summary g3 quiz 2 - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     3","     2",Completed,,860d4478-d9e0-11ee-8000-080037af719a
04/03/2024,11:34:06,"LPD:DESKTOP-O4618MT:Zaid:summary g3 quiz 2 - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     3","     2",Completed,,678d4475-d9e0-11ee-8000-080037af719a
04/03/2024,11:33:30,"LPD:SPM-PCN-138:Doni:Gymnastic. - 2 (G6) - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","    21","    21",Completed,,458d4472-d9e0-11ee-8000-080037af719a
04/03/2024,11:31:51,"LPD:DESKTOP-O4618MT:Zaid:summary g3 quiz 2 - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     3","     2",Completed,,020d446f-d9e0-11ee-8000-080037af719a
04/03/2024,11:31:45,"LPD:SPM-PCN-138:Doni:Gymnastic. - 2 (G6) - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","    30","    30",Completed,,ff8d446c-d9df-11ee-8000-080037af719a
04/03/2024,11:29:05,Scanner,SMB:\\10.30.3.24\ssprscan\img-304112853.pdf,PDF:JPEG,Color,"     1",,Completed,,b48d4469-d9df-11ee-8000-080037af719a
04/03/2024,11:27:58,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     2","     2",Completed,,8e0d4466-d9df-11ee-8000-080037af719a
04/03/2024,11:26:42,"LPD:DESKTOP-O4618MT:Zaid:summary g3 quiz 2 - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     3","     3",Completed,,608d4463-d9df-11ee-8000-080037af719a
04/03/2024,11:25:38,"LPD:SPM-PCN-015:utami:Sales Document - Test","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     2","     2",Completed,,3b0d4460-d9df-11ee-8000-080037af719a
04/03/2024,11:24:42,"LPD:DESKTOP-O4618MT:Zaid:summary g3 quiz 2.pdf","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     3","     2",Completed,,188d445d-d9df-11ee-8000-080037af719a
04/03/2024,11:22:57,"LPD:DESKTOP-O4618MT:Zaid:summary g3 quiz 2.pdf","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     4","     2",Completed,,d90d445a-d9de-11ee-8000-080037af719a
04/03/2024,11:21:10,"LPD:SPM-PCN-079:KATRINE:WhatsApp Image 2024-03-04 at 11.21.51","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     1","     1",Completed,,9b8d4457-d9de-11ee-8000-080037af719a
04/03/2024,11:17:15,"LPD:SPM-PCN-079:KATRINE:JSC Match.jpeg","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     1","     1",Completed,,0e8d4454-d9de-11ee-8000-080037af719a
04/03/2024,11:13:56,"LPD:DESKTOP-O4618MT:Zaid:summary g3 quiz 2 - Google Docs","Center Tray","2 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     3","     2",Completed,,960d4451-d9dd-11ee-8000-080037af719a
04/03/2024,11:11:48,"LPD:DESKTOP-O4618MT:Zaid:summary g3 quiz 2 - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     6","     3",Completed,,480d444e-d9dd-11ee-8000-080037af719a
04/03/2024,11:08:44,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","    12","    12",Completed,,d80d444b-d9dc-11ee-8000-080037af719a
04/03/2024,11:07:31,Report,"Center Tray","1 Sided","Black & White:A4:Plain:White","    12","    12",Completed,,a98d4448-d9dc-11ee-8000-080037af719a
04/03/2024,11:05:56,"LPD:DESKTOP-O4618MT:Zaid:summary g3 quiz 2 - Google Docs","Center Tray","2 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     3","     2",Completed,,780d4445-d9dc-11ee-8000-080037af719a
04/03/2024,10:44:44,"LPD:DESKTOP-O4618MT:Zaid:Microsoft Word - List of topic semester 2 test G6","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     5","     5",Completed,,820d4442-d9d9-11ee-8000-080037af719a
04/03/2024,10:32:21,"LPD:DESKTOP-O4618MT:Zaid:Microsoft Word - List of topic final exam G6","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     5","     5",Completed,,c70d443f-d9d7-11ee-8000-080037af719a
04/03/2024,10:31:25,"LPD:DESKTOP-O4618MT:Zaid:Microsoft Word - List of topic final exam G6",,"1 Pages Up:PCL6",,,"     0","Completed with error(016-759):Auditron - Limit Reached",,ab8d443c-d9d7-11ee-8000-080037af719a
04/03/2024,10:30:12,"LPD:DESKTOP-O4618MT:Zaid:Microsoft Word - List of topic final exam G6","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     1","     1","Completed with error(016-759):Auditron - Limit Reached",,7b0d4439-d9d7-11ee-8000-080037af719a
04/03/2024,10:27:11,"LPD:COE-00233_3:NINA:Microsoft Word - 0610_s22_ms_41","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     8","     4",Completed,,0a0d4436-d9d7-11ee-8000-080037af719a
04/03/2024,10:11:46,"LPD:DESKTOP-E6TPOVN:rangga ario:FR-IT-24-00013 Biznet Bulan Maret 2024.PDF","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,e98d4433-d9d4-11ee-8000-080037af719a
